日期,沪深300,中证500,中证1000,中债-国债指数,中债-信用债指数,南华商品指数
2016/3/3,3058.4219,5776.977,7727.1599,168.7601,156.1835,903.72
2016/3/4,3093.8895,5621.5614,7418.8006,168.8392,156.2335,918.98
2016/3/7,3104.8397,5752.5482,7600.4372,168.5886,156.3093,937.13
2016/3/8,3107.6727,5764.3253,7670.6898,168.5772,156.3762,942.69
2016/3/9,3071.907,5617.0376,7500.17,168.8758,156.48,930.78
2016/3/10,3013.1457,5521.948,7376.6974,169.1221,156.5697,928.85
2016/3/11,3018.2844,5508.9818,7349.567,169.1686,156.5904,932.07
2016/3/14,3065.6904,5690.5904,7640.1307,169.2707,156.6698,928.69
2016/3/15,3074.7796,5639.8012,7571.8197,169.4,156.6905,920.88
2016/3/16,3090.0328,5562.8037,7484.2256,169.72,156.7297,928.42
2016/3/17,3124.2039,5745.975,7779.8753,169.8059,156.8037,943.82
2016/3/18,3171.963,5949.263,8097.204,169.8667,156.8256,956.04
2016/3/21,3249.4372,6099.4805,8325.977,169.9535,156.8666,955.66
2016/3/22,3225.7903,6075.4922,8311.2112,169.9626,156.8561,956.86
2016/3/23,3236.0924,6118.9664,8408.6385,170.052,156.9017,953.97
2016/3/24,3181.8507,6018.4242,8279.6494,170.1167,156.9422,939.12
2016/3/25,3197.8169,6077.4312,8343.2422,170.2935,156.942,949.93
2016/3/28,3169.7283,6037.7782,8298.7781,170.2966,156.9063,941.22
2016/3/29,3135.4098,5921.8672,8118.9963,170.3526,156.8596,940.78
2016/3/30,3216.2753,6137.5034,8438.6835,170.4858,156.8491,938.01
2016/3/31,3218.0879,6155.8138,8447.1793,170.5732,156.8464,939.03
2016/4/1,3221.8948,6124.5278,8389.2866,170.5593,156.9038,950.23
2016/4/5,3264.4858,6286.5826,8635.6667,170.4953,156.9764,949.64
2016/4/6,3257.5276,6323.4342,8691.2299,170.4479,156.9549,943.2
2016/4/7,3209.2902,6228.9737,8549.5129,170.2498,156.9704,944.2
2016/4/8,3185.7258,6168.7419,8484.1743,170.2201,156.9208,941.01
2016/4/11,3230.0957,6304.3004,8677.4091,170.2107,156.8903,959.82
2016/4/12,3218.4497,6252.7729,8608.3738,170.2275,156.7372,977.43
2016/4/13,3261.3831,6344.2255,8729.8406,169.9645,156.5673,991.36
2016/4/14,3275.8321,6401.8545,8837.0181,169.8677,156.3245,992.86
2016/4/15,3272.2053,6384.3496,8841.0945,169.9495,156.2811,981.57
2016/4/18,3228.4531,6281.2024,8715.8501,170.0877,156.3864,1001.5
2016/4/19,3238.3029,6308.229,8754.5044,170.0677,156.3437,1016.96
2016/4/20,3181.0264,6022.2126,8312.2012,169.7596,156.2216,1042.37
2016/4/21,3160.6033,5970.682,8198.5109,169.677,155.9981,1073.21
2016/4/22,3174.9012,6011.3201,8282.424,169.25,155.7471,1053.88
2016/4/25,3162.0331,5978.0772,8232.4778,168.7093,155.4003,1066.34
2016/4/26,3179.1605,6046.7734,8343.4215,168.8508,155.3217,1057.16
2016/4/27,3165.9156,6016.699,8323.4579,169.0039,155.4698,1047.1
2016/4/28,3160.5809,5990.3285,8303.5569,169.1551,155.6029,1038.48
2016/4/29,3156.7451,5985.594,8291.6985,169.1578,155.641,1054.23
2016/5/3,3213.5397,6167.4537,8558.5784,169.2498,155.7969,1046.39
2016/5/4,3209.4614,6169.7826,8565.1143,169.1437,155.8332,1032.98
2016/5/5,3213.9199,6203.8166,8628.7405,169.1206,155.9096,1017.08
2016/5/6,3130.3544,5961.489,8276.0331,169.1297,155.9435,1006.65
2016/5/9,3065.6154,5743.6473,7918.1483,169.3542,156.135,982.43
2016/5/10,3069.1124,5738.8961,7898.6624,169.3534,156.2725,983.53
2016/5/11,3082.8086,5723.4104,7823.9797,169.3798,156.3337,989.05
2016/5/12,3090.1372,5726.4555,7821.9121,169.4837,156.4051,985.37
2016/5/13,3074.9351,5714.3107,7806.9568,169.4966,156.4745,962.99
2016/5/16,3095.3085,5812.5423,7961.1464,169.3677,156.5081,967.58
2016/5/17,3086.0249,5790.3416,7961.502,169.3306,156.545,986.19
2016/5/18,3068.0358,5631.1927,7711.9546,169.1769,156.5314,971.35
2016/5/19,3062.5002,5666.7331,7767.3154,169.1116,156.4985,965.71
2016/5/20,3078.2183,5732.9018,7860.1279,169.098,156.4603,972.79
2016/5/23,3087.2225,5809.4761,7995.5813,169.0663,156.5308,943.57
2016/5/24,3063.5556,5743.1782,7913.6754,169.1797,156.5483,934.07
2016/5/25,3059.2259,5715.1834,7889.7299,169.1682,156.5977,931.17
2016/5/26,3064.2111,5744.3876,7929.4676,169.1487,156.5837,951.68
2016/5/27,3062.4993,5739.5897,7912.8637,169.1145,156.5952,954.18
2016/5/30,3066.7095,5711.3152,7867.5968,169.0634,156.6641,957.41
2016/5/31,3169.5598,5947.3224,8197.5567,169.0331,156.636,954.7
2016/6/1,3160.547,5973.7799,8270.5166,168.9836,156.616,953.7402
2016/6/2,3167.0997,6013.8942,8369.432,168.9019,156.612,955.1075
2016/6/3,3189.3255,6032.603,8391.7632,168.8712,156.6396,963.6838
2016/6/6,3178.7883,6051.8595,8422.4718,169.0264,156.7273,977.5743
2016/6/7,3177.0536,6045.3571,8434.6689,169.0323,156.748,987.3741
2016/6/8,3163.9864,6023.8776,8431.8915,169.0091,156.785,984.169
2016/6/13,3066.3413,5746.4438,8000.8185,169.1272,156.8706,997.0829
2016/6/14,3075.9834,5762.7612,8038.589,169.3736,156.9479,991.5359
2016/6/15,3116.3682,5952.846,8340.5394,169.4721,157.0109,981.0002
2016/6/16,3094.6748,5930.5454,8358.0342,169.6337,157.0482,987.7943
2016/6/17,3110.3572,5964.2724,8414.5075,169.6832,157.1282,985.4752
2016/6/20,3112.6744,5985.5691,8457.9315,169.7083,157.2022,998.9321
2016/6/21,3106.3175,5916.8032,8350.7618,169.7025,157.2058,1002.3126
2016/6/22,3133.9611,6008.8857,8513.5431,169.8386,157.2565,1004.6035
2016/6/23,3117.3168,5978.1737,8495.78,169.8217,157.3029,1013.5774
2016/6/24,3077.1554,5903.6202,8428.8227,169.7665,157.4064,1009.3736
2016/6/27,3120.5443,6044.2191,8646.161,169.9961,157.581,1045.4253
2016/6/28,3136.4013,6107.5105,8730.197,170.0165,157.6362,1058.2241
2016/6/29,3151.3898,6120.2021,8745.815,169.9897,157.599,1056.315
2016/6/30,3153.921,6123.4939,8741.0992,170.0721,157.6972,1074.3693
2016/7/1,3154.2003,6111.5385,8710.5174,170.3074,157.7958,1076.3638
2016/7/4,3204.6962,6231.8811,8874.0708,170.3403,157.9612,1110.3386
2016/7/5,3207.3827,6269.5046,8914.8403,170.2818,158.0079,1097.3091
2016/7/6,3216.8035,6297.3969,8947.1372,170.3607,158.0577,1079.1108
2016/7/7,3209.9542,6319.7926,8954.2756,170.5434,158.1981,1069.8664
2016/7/8,3192.2804,6299.8533,8939.2585,170.616,158.2826,1058.2239
2016/7/11,3203.3298,6312.4988,8874.9964,170.7392,158.345,1069.37
2016/7/12,3273.1823,6395.1448,8943.0645,170.687,158.3602,1093.72
2016/7/13,3282.8681,6446.5634,9023.2366,170.5709,158.3453,1100.92
2016/7/14,3276.7637,6455.5827,9042.763,170.6071,158.3726,1105.99
2016/7/15,3276.2775,6441.0159,8982.8857,170.6458,158.4327,1102.99
2016/7/18,3262.0222,6412.0731,8937.8551,170.7395,158.5035,1074.04
2016/7/19,3248.2341,6431.9383,8996.8328,170.8052,158.5892,1073.83
2016/7/20,3237.6051,6417.9223,8997.8904,171.1709,158.6895,1072.24
2016/7/21,3252.5227,6442.7093,9007.5537,171.6051,158.8365,1090.45
2016/7/22,3225.1621,6390.9254,8931.9659,171.5155,158.8528,1073.49
2016/7/25,3230.885,6408.7831,8925.3406,171.4308,158.8518,1077.7
2016/7/26,3269.5882,6494.4743,9035.557,171.5136,158.8891,1076.75
2016/7/27,3218.243,6229.2885,8602.9204,171.6534,158.9348,1085.16
2016/7/28,3221.1365,6243.2883,8571.5646,171.7422,159.0099,1095.87
2016/7/29,3203.9304,6202.8923,8501.0902,171.8843,159.0859,1079.34
2016/8/1,3176.8091,6109.2782,8363.6101,171.9526,159.1785,1104.47
2016/8/2,3189.0529,6168.5088,8445.78,171.9974,159.2379,1104.17
2016/8/3,3193.5073,6198.3885,8482.1982,172.0547,159.2982,1103.02
2016/8/4,3201.2888,6238.2309,8553.0058,172.1027,159.3445,1094.06
2016/8/5,3205.1101,6203.2872,8505.3638,172.2807,159.4189,1110.96
2016/8/8,3234.1833,6290.7562,8607.3981,172.4548,159.5699,1118.12
2016/8/9,3256.9813,6341.5497,8699.3882,172.8012,159.6344,1114.43
2016/8/10,3243.3409,6318.2681,8671.7783,173.0096,159.7237,1114.51
2016/8/11,3233.3604,6226.3129,8531.6919,173.1112,159.7383,1108.23
2016/8/12,3294.2337,6299.0915,8615.0533,173.3769,159.8219,1113.84
2016/8/15,3393.4239,6442.5272,8807.832,173.7036,159.9233,1111.95
2016/8/16,3378.2451,6468.8946,8877.0657,173.6714,159.9534,1124.42
2016/8/17,3373.0476,6488.3648,8911.7475,173.5097,159.954,1118.96
2016/8/18,3364.4851,6490.408,8908.3247,173.4971,159.9398,1122.48
2016/8/19,3365.0197,6499.5548,8923.3628,173.293,159.941,1124.31
2016/8/22,3336.7949,6420.3544,8810.8425,173.3845,159.9507,1113.83
2016/8/23,3341.8298,6428.6978,8820.2101,173.0693,159.955,1122.14
2016/8/24,3329.8631,6435.0586,8850.511,172.8965,159.8802,1118.52
2016/8/25,3308.9721,6382.5704,8784.5844,172.9456,159.8805,1105.53
2016/8/26,3307.0902,6410.7335,8814.4644,173.0658,159.9106,1097.47
2016/8/29,3307.7812,6427.5291,8836.9934,173.0257,159.9783,1089.24
2016/8/30,3311.9872,6425.7543,8838.4637,172.7285,159.9025,1085.35
2016/8/31,3327.7938,6434.2103,8838.3802,172.8371,159.9482,1074.25
2016/9/1,3301.5767,6381.4755,8770.7509,172.7957,159.9653,1080.75
2016/9/2,3314.1142,6356.9538,8724.9417,172.8598,159.9807,1086.11
2016/9/5,3319.6803,6391.7923,8761.9617,172.8303,160.0298,1094.58
2016/9/6,3342.6259,6492.9722,8906.8682,172.822,160.0234,1101.58
2016/9/7,3340.8172,6494.3159,8897.7972,172.7666,160.0265,1091.64
2016/9/8,3339.564,6517.9835,8938.4306,172.8501,160.0671,1094.59
2016/9/9,3318.044,6471.053,8872.3135,172.966,160.1454,1091.54
2016/9/12,3262.6043,6291.6364,8587.3986,172.8646,160.1942,1070.73
2016/9/13,3260.333,6320.0315,8656.6797,172.9876,160.1924,1071.29
2016/9/14,3238.7299,6278.158,8618.1493,173.0692,160.2417,1068.6
2016/9/19,3263.1242,6344.181,8716.4859,173.1997,160.3535,1082
2016/9/20,3257.4034,6342.0328,8712.2831,173.2912,160.3545,1092.13
2016/9/21,3266.6363,6343.7541,8731.9994,173.3199,160.3381,1095.7
2016/9/22,3291.1211,6385.6353,8770.0946,173.4204,160.3985,1100.5
2016/9/23,3275.6665,6370.5834,8729.6107,173.6569,160.4747,1105.83
2016/9/26,3220.2838,6241.5157,8544.1762,173.7927,160.5568,1106.38
2016/9/27,3240.7546,6286.9093,8604.0991,173.794,160.5614,1101.83
2016/9/28,3230.8904,6281.2838,8592.1261,173.7914,160.5797,1102.59
2016/9/29,3244.3874,6298.7911,8618.606,173.826,160.5939,1106.71
2016/9/30,3253.2848,6328.0856,8661.019,173.8955,160.6247,1103.13
2016/10/10,3293.8689,6447.6934,8842.818,174.3947,160.8974,1112.35
2016/10/11,3306.5573,6486.4254,8903.459,174.4004,160.9441,1127.03
2016/10/12,3300.0099,6482.7379,8915.4406,174.3252,160.9717,1127.94
2016/10/13,3302.6455,6484.831,8929.511,174.3618,161.0377,1121.48
2016/10/14,3305.8481,6469.4915,8913.6951,174.5294,161.1028,1131.7
2016/10/17,3277.8787,6413.1487,8832.0944,174.694,161.1592,1141.73
2016/10/18,3321.3324,6509.2821,8966.6907,174.749,161.1892,1149.09
2016/10/19,3316.2407,6495.2574,8954.2026,174.9897,161.2104,1144.15
2016/10/20,3318.6044,6498.2375,8995.4099,175.2346,161.2798,1151.94
2016/10/21,3327.74,6475.2807,8943.0111,175.4912,161.3187,1150.11
2016/10/24,3367.5778,6539.4661,9000.7027,175.4535,161.3866,1163.66
2016/10/25,3367.4547,6563.3539,9039.4803,175.3783,161.3742,1184.21
2016/10/26,3354.8003,6530.3898,9000.7596,175.06,161.2632,1185.64
2016/10/27,3345.695,6517.3594,8997.0159,175.05,161.1744,1184.3
2016/10/28,3340.1262,6455.8349,8914.6166,175.0642,161.2137,1203.37
2016/10/31,3336.2778,6452.2058,8910.5081,174.9532,161.2099,1214.09
2016/11/1,3359.0515,6507.95,9006.7893,174.8843,161.1718,1212.34
2016/11/2,3333.3524,6455.1295,8946.7436,174.8715,161.2135,1199.58
2016/11/3,3365.085,6483.7322,9004.8546,174.942,161.2559,1212.63
2016/11/4,3354.1749,6462.5928,8979.9261,174.9317,161.29,1211.46
2016/11/7,3356.5916,6468.8171,8975.566,174.6892,161.3233,1244.07
2016/11/8,3371.1177,6503.1781,9030.7309,174.5268,161.2837,1251.07
2016/11/9,3353.0547,6453.5718,8967.5963,174.5479,161.2965,1287.1
2016/11/10,3390.6119,6536.9651,9083.8442,174.3561,161.2515,1314.56
2016/11/11,3417.2211,6583.8864,9121.5092,174.2114,161.1397,1350.79
2016/11/14,3430.2482,6615.0071,9152.1653,173.6956,161.0555,1304.38
2016/11/15,3429.8697,6640.4616,9197.8606,173.4358,160.9199,1278.5
2016/11/16,3429.5921,6644.1878,9211.9488,173.3252,160.8668,1296.56
2016/11/17,3436.535,6636.469,9174.4386,172.9557,160.7552,1290.97
2016/11/18,3417.4554,6602.3265,9146.2138,173.054,160.6714,1276.93
2016/11/21,3441.1106,6611.5399,9167.4921,173.0568,160.6658,1297.42
2016/11/22,3468.3637,6661.246,9244.2118,173.1608,160.6976,1334.55
2016/11/23,3474.7289,6631.1733,9180.011,173.385,160.6819,1335.5
2016/11/24,3488.7402,6623.0489,9116.5664,173.471,160.6575,1345.45
2016/11/25,3521.2984,6652.8177,9134.8153,173.4093,160.5893,1360.06
2016/11/28,3535.0807,6670.8035,9133.9097,173.6312,160.5759,1390.78
2016/11/29,3564.0404,6620.7949,9031.2898,173.1552,160.3847,1349.35
2016/11/30,3538.001,6585.5776,9014.913,172.7871,159.9455,1322.69
2016/12/1,3565.036,6624.4657,9055.9856,172.1574,159.5382,1349.13
2016/12/2,3528.9547,6520.9745,8900.4144,172.0685,159.3961,1338.85
2016/12/5,3469.4073,6486.0173,8851.5163,171.9108,159.3569,1365.54
2016/12/6,3459.1533,6490.8897,8871.7288,171.0043,158.9349,1367.66
2016/12/7,3475.7473,6558.0247,8969.1357,171.2189,158.9344,1404.35
2016/12/8,3470.1426,6527.4338,8914.5121,171.3656,159.0911,1391.56
2016/12/9,3493.7004,6513.9155,8881.3429,171.3665,159.0878,1388.15
2016/12/12,3409.1794,6249.0784,8397.4837,170.8594,158.9334,1401.86
2016/12/13,3405.0355,6278.1793,8433.5874,170.3388,158.5607,1415.35
2016/12/14,3378.9453,6239.4989,8378.0562,169.9962,158.2076,1398.38
2016/12/15,3340.4338,6280.3981,8467.7081,168.3879,157.4297,1401.72
2016/12/16,3346.0305,6318.5239,8559.9905,168.4359,157.2771,1384.04
2016/12/19,3328.9827,6320.7324,8551.3258,167.8681,157.1015,1360
2016/12/20,3309.0641,6300.6383,8546.1909,167.6515,156.6432,1341.94
2016/12/21,3338.536,6347.6058,8609.4052,168.1326,156.8596,1348.07
2016/12/22,3335.672,6341.7879,8607.9453,168.9071,157.2812,1314.22
2016/12/23,3307.5991,6281.9966,8509.361,169.3553,157.6723,1314.46
2016/12/26,3322.4006,6294.7546,8547.0972,169.7881,157.7999,1293.15
2016/12/27,3316.3852,6288.8594,8555.9901,169.7749,157.9767,1311.55
2016/12/28,3301.8887,6270.2395,8521.3751,169.973,158.0046,1316.42
2016/12/29,3297.7648,6252.6076,8488.2972,170.6393,158.1954,1321.85
2016/12/30,3310.0808,6263.6256,8490.8611,171.1266,158.3813,1304.58
2017/1/3,3342.2272,6320.7626,8565.1363,170.6872,158.6146,1292.61
2017/1/4,3368.3117,6394.6694,8669.9492,170.3652,158.7155,1299.11
2017/1/5,3367.7892,6399.2841,8670.7612,170.0915,158.754,1300.71
2017/1/6,3347.6665,6371.6168,8609.8985,170.2016,158.7598,1290.73
2017/1/9,3363.9014,6415.4176,8653.8468,170.3966,158.8802,1322.41
2017/1/10,3358.2716,6393.9283,8609.5533,170.5206,159.0016,1343.68
2017/1/11,3334.4954,6331.9638,8519.845,170.218,159.1089,1353.61
2017/1/12,3317.6241,6272.851,8443.2609,170.3646,159.146,1361.66
2017/1/13,3319.9122,6194.6575,8286.2411,170.3729,159.1978,1367.51
2017/1/16,3319.4455,6031.2414,7931.9554,170.3133,159.2374,1410.21
2017/1/17,3326.3563,6082.0657,8028.6514,170.0399,159.0403,1384.39
2017/1/18,3339.3653,6068.593,7989.1406,170.0551,158.8027,1387.32
2017/1/19,3329.2891,6043.675,7955.3917,170.0263,158.7388,1384.73
2017/1/20,3354.8891,6121.9983,8087.7723,170.1576,158.861,1360.74
2017/1/23,3364.0808,6172.1671,8169.1089,170.2343,159.0232,1368.45
2017/1/24,3364.4509,6165.2642,8123.5863,169.9578,159.0367,1388.61
2017/1/25,3375.9042,6179.5681,8150.5957,169.5474,158.8899,1389.24
2017/1/26,3387.9606,6223.7061,8205.8706,169.4988,158.8935,1406.75
2017/2/3,3364.4923,6207.0921,8182.2785,169.1088,158.7895,1368.89
2017/2/6,3373.2051,6259.2471,8280.0082,168.6163,158.5438,1368.57
2017/2/7,3365.6849,6255.927,8282.3749,168.5031,158.1286,1381.6
2017/2/8,3383.2878,6291.5977,8342.4339,168.541,158.0551,1393.83
2017/2/9,3396.2924,6331.1771,8410.2611,168.8268,158.1966,1386.47
2017/2/10,3413.4868,6337.1081,8380.7863,168.7437,158.2787,1411.07
2017/2/13,3436.275,6369.6526,8432.9571,168.7875,158.3682,1448.18
2017/2/14,3435.8042,6374.8852,8423.8355,168.8228,158.4098,1448.47
2017/2/15,3421.7131,6311.6959,8344.0744,168.788,158.421,1423.31
2017/2/16,3440.9331,6359.3361,8397.5621,168.9761,158.4558,1409.25
2017/2/17,3421.4419,6307.1627,8324.4171,169.2713,158.5306,1413.38
2017/2/20,3471.3926,6385.0625,8397.2435,169.6458,158.605,1424.26
2017/2/21,3482.823,6434.4383,8479.6076,169.4807,158.5979,1424.36
2017/2/22,3489.7567,6474.225,8510.3052,169.6788,158.5775,1411.94
2017/2/23,3473.3236,6473.993,8512.7047,169.8523,158.6535,1392.66
2017/2/24,3473.8517,6476.1655,8543.4486,169.748,158.7582,1396
2017/2/27,3446.2228,6424.2549,8476.9064,169.8468,158.8504,1406.31
2017/2/28,3452.8103,6450.9701,8508.0859,169.798,158.8225,1390.41
2017/3/1,3458.4376,6467.6385,8526.4715,169.7005,158.7972,1407.68
2017/3/2,3435.0963,6434.6262,8471.44,169.7009,158.7785,1410.13
2017/3/3,3427.8628,6452.839,8505.4516,169.7084,158.7627,1406.26
2017/3/6,3446.484,6517.3235,8608.1538,169.6058,158.7712,1397.57
2017/3/7,3453.9565,6523.1868,8624.4654,169.568,158.6873,1394.05
2017/3/8,3448.7313,6497.0878,8589.8697,169.3632,158.6477,1366.22
2017/3/9,3426.9438,6439.3822,8535.5563,169.3215,158.5679,1354.35
2017/3/10,3427.8916,6447.9165,8537.7803,169.3043,158.4644,1345.43
2017/3/13,3458.098,6507.8964,8598.5181,169.4712,158.4137,1372.1
2017/3/14,3456.6934,6493.4846,8581.7132,169.5511,158.4228,1364.07
2017/3/15,3463.6436,6486.0616,8574.0297,169.5427,158.4999,1379.34
2017/3/16,3481.5066,6543.3407,8664.9807,169.8242,158.6301,1387.79
2017/3/17,3445.8051,6483.2463,8603.8652,169.7582,158.6072,1383.39
2017/3/20,3449.6126,6498.3416,8634.8437,169.6648,158.6228,1385.49
2017/3/21,3466.3468,6515.9458,8639.5664,169.4893,158.5226,1368.19
2017/3/22,3450.0502,6499.7928,8592.5076,169.5294,158.5731,1346.57
2017/3/23,3461.9782,6512.1874,8590.9601,169.4776,158.6297,1352.3
2017/3/24,3489.5997,6546.615,8602.2898,169.8239,158.7664,1347.51
2017/3/27,3478.0385,6516.0326,8586.9104,170.0313,158.9281,1319.95
2017/3/28,3469.8093,6498.6902,8558.072,170.0541,159.0373,1321.48
2017/3/29,3465.1933,6480.543,8488.2171,170.0289,159.0546,1347.31
2017/3/30,3436.758,6375.7437,8315.0453,170.0363,159.0323,1335.25
2017/3/31,3456.0455,6401.6479,8339.1462,170.0618,159.0452,1332.49
2017/4/5,3503.8932,6539.9665,8522.0098,170.1145,159.1872,1351.87
2017/4/6,3514.0469,6559.6526,8543.663,170.0871,159.1878,1351.46
2017/4/7,3517.4634,6578.726,8544.747,170.1193,159.2632,1322.9
2017/4/10,3505.1392,6566.5441,8449.1568,170.1024,159.3658,1314.67
2017/4/11,3517.328,6629.1661,8514.4359,170.1284,159.367,1307.49
2017/4/12,3509.4387,6576.4761,8444.3937,170.0259,159.4166,1286.53
2017/4/13,3514.5662,6615.7042,8470.3131,170.1212,159.4249,1294.93
2017/4/14,3486.5045,6528.1624,8345.6516,169.8487,159.354,1286.61
2017/4/17,3479.9417,6456.598,8220.6567,169.4176,159.2057,1287.29
2017/4/18,3462.7429,6418.2114,8136.409,169.2392,159.1064,1269.05
2017/4/19,3445.8761,6350.6465,8033.5026,169.2239,159.0253,1266.92
2017/4/20,3461.5481,6347.7732,7987.6508,169.0728,158.9019,1278.39
2017/4/21,3466.7865,6300.7128,7945.39,168.7359,158.7555,1285.7
2017/4/24,3431.2587,6138.5049,7698.2848,168.4406,158.5885,1279.35
2017/4/25,3440.9743,6160.4612,7723.9994,168.6172,158.5079,1275.07
2017/4/26,3445.1832,6176.3981,7751.9441,168.5653,158.5891,1273.45
2017/4/27,3446.7202,6192.3044,7799.1219,168.631,158.6934,1282.4
2017/4/28,3439.753,6211.8624,7842.0823,168.6238,158.7094,1294.14
2017/5/2,3426.5766,6216.115,7845.4678,168.4499,158.7589,1306.89
2017/5/3,3413.1282,6197.4779,7830.6375,168.1519,158.6065,1297.15
2017/5/4,3404.3864,6176.3053,7804.5795,167.9237,158.5473,1255.24
2017/5/5,3382.5502,6089.6828,7700.2646,167.8832,158.5393,1238.18
2017/5/8,3358.8125,5975.5395,7555.2827,167.5792,158.4353,1243.58
2017/5/9,3352.5324,6012.0016,7602.9617,167.3119,158.294,1247.16
2017/5/10,3337.7007,5885.841,7451.7759,166.8525,158.0668,1249.09
2017/5/11,3356.6459,5872.6391,7387.1534,167.1294,158.0243,1255.56
2017/5/12,3385.3787,5863.7832,7371.3016,166.9308,157.9857,1240.78
2017/5/15,3399.1937,5893.5075,7391.6054,167.0708,158.036,1254.85
2017/5/16,3428.6491,6014.7344,7549.7649,167.0225,158.0111,1259.26
2017/5/17,3409.9656,6027.6504,7570.4388,166.6788,158.0482,1271.02
2017/5/18,3398.1127,5976.2998,7519.1915,166.7408,158.0785,1262.4
2017/5/19,3403.8492,5974.9772,7510.1064,166.6677,158.1039,1282.62
2017/5/22,3411.2387,5888.8127,7372.79,166.4397,158.1614,1290.99
2017/5/23,3424.194,5764.8759,7138.2383,166.5135,158.1465,1288.06
2017/5/24,3424.1669,5799.2499,7172.143,166.6983,158.1733,1271.92
2017/5/25,3485.6581,5850.8006,7232.6313,166.9184,158.2032,1272.34
2017/5/26,3480.4345,5836.9338,7233.3384,166.8737,158.1958,1267.18
2017/5/31,3492.8845,5824.1042,7212.6958,167.3676,158.3299,1223.39
2017/6/1,3497.7382,5709.9994,7016.304,167.3642,158.3737,1224.19
2017/6/2,3486.5074,5772.5174,7094.4274,167.3494,158.4229,1215.56
2017/6/5,3468.7538,5815.8022,7160.5273,167.5029,158.4928,1219.12
2017/6/6,3492.8816,5841.5232,7197.6176,167.3989,158.5357,1219.44
2017/6/7,3533.8718,5955.0153,7347.5974,167.3344,158.554,1221.33
2017/6/8,3560.9786,5958.977,7342.4822,167.2721,158.5977,1221.87
2017/6/9,3576.1703,5969.2741,7348.5208,167.429,158.6534,1224.95
2017/6/12,3574.3894,5902.8551,7246.7127,167.9993,158.8025,1237.3
2017/6/13,3582.2674,5980.0566,7352.9763,168.1222,158.9728,1217.01
2017/6/14,3535.2987,5966.4314,7362.8557,168.3288,159.0801,1241.36
2017/6/15,3528.7926,6021.1651,7455.3876,168.3743,159.2241,1234.74
2017/6/16,3518.7611,6012.9996,7442.9532,168.014,159.3386,1238.67
2017/6/19,3553.6653,6057.4115,7489.7603,168.5652,159.5993,1248.14
2017/6/20,3546.494,6066.9046,7503.8007,168.6767,159.7941,1245.61
2017/6/21,3587.955,6078.1925,7504.1922,168.3669,159.9504,1242.88
2017/6/22,3590.3425,5992.3352,7371.9617,168.1293,159.897,1236.18
2017/6/23,3622.8831,6010.3137,7376.6653,168.2109,159.8957,1250.33
2017/6/26,3668.0919,6111.6406,7462.0958,168.4794,160.0599,1253.63
